name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime,classification,formatted_address,name,place_id,rating,types,user_ratings_total
The Tramshed,51-53 Woolwich New Road,,,E09000011,Greenwich,100023246054.0,E05000229,Woolwich Common,http://www.glypt.co.uk/tramshed/tramshedhistory/,0.0680210852899668,51.48949713383379,543671.9609370528,178754.92423918284,12/29/2019,dance,"The Tramshed, 51-53 Woolwich New Road, London SE18 6ES, United Kingdom",Greenwich & Lewisham Young People's Theatre,ChIJqaga_r-o2EcRuWFYc_FRIFw,4.0,"['point_of_interest', 'establishment']",7.0
Dominion Theatre,268-269 Tottenham Court Rd,,,E09000007,Camden,5083050.0,E05000129,Bloomsbury,https://www.nederlander.co.uk/dominion-theatre,-0.12964170316447235,51.51696265822975,529871.9646884709,181439.9235097309,12/29/2019,dance,"268-269 Tottenham Court Rd, Fitzrovia, London W1T 7AQ, United Kingdom",Dominion Theatre,ChIJJ7VUaS0bdkgRRxOOSvN_HaE,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",3858.0
Pleasance,41 North Mews,,,E09000019,Islington,10094608227.0,E05000375,Holloway,https://www.pleasance.co.uk,-0.121673379465882,51.54876851276607,530333.9645645174,184990.9225452617,12/29/2019,dance,"41 N Mews, Holborn, London WC1N 2LN, UK",41 N Mews,Eic0MSBOIE1ld3MsIEhvbGJvcm4sIExvbmRvbiBXQzFOIDJMTiwgVUsiGhIYChQKEgnRl7asSRt2SBF4-SLxe59UvBAp,,['street_address'],
Trinity Laban / Laban Theatre,71 Creekside,,,,Lewisham,,,,https://www.trinitylaban.ac.uk/whats-on/dance-events,-0.020503156279156446,51.48005383168382,537554.9626022535,177534.9245713493,12/29/2019,dance,"Laban Building, 30 Creekside, Deptford, London SE8 3DZ, United Kingdom",Laban Theatre,ChIJaTjmN4wCdkgROu9vdeFLzTk,4.6,"['point_of_interest', 'establishment']",166.0
Patidar House Studios,22 London Road,,,E09000005,Brent,202073653.0,E05000104,Wembley Central,,-0.29498259917589753,51.5522954835727,518308.96783445537,185088.92251702907,12/29/2019,dance,"22 London Rd, Wembley HA9 7EX, United Kingdom",Patidar House,ChIJu4lHCTISdkgR3-vTiZsk1G4,4.0,"['point_of_interest', 'establishment']",14.0
Foulden Works,30 Foulden Road,,,E09000012,Hackney,100023159914.0,E05009385,Stoke Newington,https://fouldenworks.wordpress.com,-0.07239187829974293,51.555513052711724,533730.9636398229,185829.92231650808,12/29/2019,dance,"30 Foulden Rd, Hackney Downs, London N16 7UR, UK",30 Foulden Rd,ChIJn3Fg64ocdkgRwaFiuxO6nZA,,['street_address'],
Shoreditch Town Hall,380 Old Street,,,E09000012,Hackney,100022930896.0,E05009377,Hoxton East & Shoreditch,http://shoreditchtownhall.com/event-space-hire/venue-specification/large-committee-room,-0.07910261270487973,51.52667618511525,533349.9637444413,182610.9231921228,12/29/2019,dance,"380 Old St, Hackney, London EC1V 9LT, United Kingdom",Shoreditch Town Hall,ChIJj0kSXLocdkgR2ICqUI8mzfA,4.3,"['point_of_interest', 'establishment']",329.0
Greenwich Dance,33-35 Royal Hill,,,E09000011,Greenwich,100023227774.0,E05000222,Greenwich West,www.greenwichdance.org.uk,-0.010739099717940905,51.47806301570587,538238.9624154727,177331.92462627988,12/29/2019,dance,"Charlton House, Charlton Rd, Charlton, London SE7 8RE, United Kingdom",Greenwich Dance,ChIJyzWoCYYCdkgR7_GLVjwQOuU,4.4,"['point_of_interest', 'establishment']",53.0
Brockley Jack Studio Theatre,410 Brockley Road,,,E09000023,Lewisham,100021937756.0,E05000441,Crofton Park,http://www.brockleyjack.co.uk,-0.039076934675544066,51.45363917833209,536343.9629296733,174562.92537996225,12/29/2019,dance,"410 Brockley Rd, Brockley, London SE4 2DH, United Kingdom",The Jack Studio Theatre,ChIJ0Y34tEkCdkgRxoDggtEcmzg,4.3,"['point_of_interest', 'establishment']",131.0
Old Red Lion,418 St John Street,,,E09000019,Islington,5300085363.0,E05000367,Bunhill,,-0.10584777886832213,51.53148185041091,531480.9642555136,183096.9230612639,12/29/2019,dance,"418 St John St, Islington, London EC1V 4NJ, United Kingdom","The Old Red Lion, Islington",ChIJr3WWTUMbdkgRg98ItwdwrLE,4.1,"['bar', 'point_of_interest', 'establishment']",488.0
"King Charles Court, Old Royal Naval College (Trinity Laban)",King William Walk,,,E09000011,Greenwich,10010216996.0,E05000222,Greenwich West,https://www.trinitylaban.ac.uk/whats-on/our-venues/king-charles-court,-0.00717147166226471,51.48358701733793,538469.9623560455,177952.92445705648,12/29/2019,dance,"King Charles Court, Greenwich Peninsula, London SE10 9JF, United Kingdom",Trinity Laban,ChIJYcvvSpsCdkgRS5HpddfGaXY,4.5,"['university', 'school', 'point_of_interest', 'establishment']",47.0
Toynbee Studios,28 Commercial Street,,,E09000030,Tower Hamlets,6722403.0,E05009333,Spitalfields & Banglatown,http://www.toynbeehall.org.uk,-0.07223015380506652,51.516680372812424,533855.9636060825,181511.9234929216,12/29/2019,dance,"28 Commercial St, Spitalfields, London E1 6AB, United Kingdom","Artsadmin, Toynbee Studios",ChIJj42CEbUcdkgRrzFaCPykBhE,4.6,"['point_of_interest', 'establishment']",22.0
Cecil Sharp House,2 Regent's Park Road,Cecil Sharp House,,E09000007,Camden,5066674.0,E05000130,Camden Town with Primrose Hill,https://www.cecilsharphouse.org,-0.14933786642370842,51.53810211945751,528445.9650781925,183755.92288083414,12/29/2019,dance,"2 Regent's Park Rd, Primrose Hill, London NW1 7AY, United Kingdom",Cecil Sharp House,ChIJIQJWBOcadkgR1xUWhalSaME,4.5,"['point_of_interest', 'establishment']",472.0
Half Moon Young People's Theatre,43 White Horse Road,,,E09000030,Tower Hamlets,6044554.0,E05009329,St. Dunstan's,http://www.halfmoon.org.uk,-0.04121519746678603,51.51325269217902,536017.963021071,181187.923578843,12/29/2019,dance,"43 White Horse Rd, Limehouse, London E1 0ND, United Kingdom",Half Moon Theatre,ChIJQSp1YtMCdkgRFJ93Neu_M-Q,4.6,"['art_gallery', 'point_of_interest', 'establishment']",74.0
Graeae Theatre Company Bradbury Studios,138 Kinglsand Road,,,E09000012,Hackney,10008323888.0,E05009375,Haggerston,www.graeae.org/,-0.07681170573831783,51.53279852462418,533490.9637088948,183295.9230053721,12/29/2019,dance,"Bradbury Studios, 138 Kingsland Rd, London E2 8DY, United Kingdom",Graeae Theatre Company,ChIJcax_I7wcdkgR0IX9WoyAoOM,4.6,"['university', 'point_of_interest', 'establishment']",25.0
Cockpit Theatre,5 Gateforth Street,,,E09000033,City of Westminster,100023121790.0,E05000634,Church Street,http://www.thecockpit.org.uk,-0.16948081854492578,51.52449747786599,527086.9654462398,182207.92330298648,12/29/2019,dance,"The Cockpit, Gateforth Street, Marylebone NW8 8EH, United Kingdom",The Cockpit,ChIJQ_UHRbcadkgR4v1aHkoyGuc,4.4,"['point_of_interest', 'establishment']",330.0
Menier Theatre,51-53 Southwark Street,,,E09000028,Southwark,200003500280.0,E05011095,Borough & Bankside,https://www.menierchocolatefactory.com/Online/default.asp,-0.09446755392874248,51.50466097756272,532347.9640165182,180134.92386457726,12/29/2019,dance,"53 Southwark St, London SE1 1RU, United Kingdom",Menier Chocolate Factory,ChIJ3TUCCagEdkgRsUc9IZZheiU,4.5,"['point_of_interest', 'establishment']",519.0
Leyden Sixth form College,Leyton Sixth Form College,,,E09000031,Waltham Forest,200001430246.0,E05000595,Forest,http://www.leyton.ac.uk,-0.002867702336306994,51.576067609955494,538487.9623502933,188244.92166174453,12/29/2019,dance,,,,,,
Lyric Theatre,29 Shaftesbury Avenue,,,E09000033,City of Westminster,100023472887.0,E05000649,West End,https://www.nimaxtheatres.com/lyric-theatre/,-0.13379480936188426,51.51127346208303,529599.9647635975,180799.92368468476,12/29/2019,dance,"29 Shaftesbury Ave, Soho, London W1D 7ES, United Kingdom",Lyric Theatre,ChIJbQwMvtMEdkgR-_irM-pk0YE,4.4,"['point_of_interest', 'establishment']",3013.0
Jacksons Lane,269A Archway Road,,,E09000014,Haringey,100023196841.0,E05000272,Highgate,www.jacksonslane.org.uk/space-hire,-0.1454041617417178,51.57668107136611,528609.9650331642,188052.92171329266,12/29/2019,dance,"269A Archway Rd, Highgate, London N6 5AA, United Kingdom",Jacksons Lane Arts Centre,ChIJnQaKQUoadkgRpcIpgzu2xY4,4.5,"['point_of_interest', 'establishment']",297.0
Arts Depot,5 Nether Street,,,E09000003,Barnet,200196017.0,E05000061,West Finchley,http://www.artsdepot.co.uk,-0.17669950896364456,51.61281643920564,526341.305649239,192016.81063494273,12/29/2019,dance,"5 Nether St, North Finchley, London N12 0GA, United Kingdom",artsdepot,ChIJB_gqY-8ZdkgRU6aKu6Fdqfk,4.5,"['art_gallery', 'cafe', 'food', 'point_of_interest', 'establishment']",650.0
RADA Studios,16 Chenies St,,,E09000007,Camden,5087921.0,E05000129,Bloomsbury,,-0.13256009012442388,51.520669191261476,529658.9647473479,181846.9234004328,12/29/2019,dance,"16 Chenies St, Fitzrovia, London WC1E 7EX, United Kingdom",RADA Studios,ChIJ00kshC4bdkgR4hpv9b9znzI,4.2,"['university', 'point_of_interest', 'establishment']",66.0
Blackheath Halls,23 Lee Road,,,E09000011,Greenwich,100023269695.0,E05000215,Blackheath Westcombe,http://www.blackheathhalls.com,0.009627334448283693,51.464379413335784,539694.9620192401,175848.92502860006,12/29/2019,dance,"23 Lee Rd, Blackheath, London SE3 9RQ, United Kingdom",Blackheath Halls,ChIJSYDnTdCp2EcRRJZN3zb6me8,4.5,"['point_of_interest', 'establishment']",237.0
Langley Park Centre for the Performing Arts - Bromley Hall,S Eden Park Rd,,,E09000006,Bromley,100022894311.0,E05000120,Kelsey and Eden Park,http://www.lpsb.org.uk,-0.01894750975679238,51.38893000520387,537936.9624982895,167404.92732394516,12/29/2019,dance,"S Eden Park Rd, Beckenham BR3 3BP, United Kingdom",Langley Park School for Boys,ChIJ0ewOMjUAdkgRvR5M99xCGOQ,3.8,"['secondary_school', 'school', 'point_of_interest', 'establishment']",15.0
Intimate Theatre,516 Green Lanes,,,E09000010,Enfield,207035876.0,E05000213,Winchmore Hill,http://www.smptheatre.co.uk/faqs/the-intimate-theatre/,-0.10284236026466753,51.62419102036944,531421.9642665628,193411.9202579935,12/29/2019,dance,"Green Lanes, Palmers Green, London N13 4DH, United Kingdom",Intimate Theatre,ChIJ6eDK8PobdkgRyFGqMbX44Dw,4.6,"['point_of_interest', 'establishment']",12.0
"Theatre Royal, Stratford East",Gerry Raffles Square,,,E09000025,Newham,10009003230.0,E05000492,Stratford and New Town,http://www.stratfordeast.com/whats-on/,0.0010008812952531944,51.542558062886975,538857.9622459848,184525.92267202953,12/29/2019,dance,"Gerry Raffles Square, London E15 1BN, United Kingdom",Theatre Royal Stratford East,ChIJn5cw3Imn2EcRTgXTa5OQdfE,4.4,"['point_of_interest', 'establishment']",682.0
Fairfield Hall (closed for refurbishment),71 Park Lane,,,,Croydon,,,,https://fairfield.co.uk,-0.09577807383074297,51.3725243869017,532638.9639372956,165438.9278591093,12/29/2019,dance,"71 Park Ln, Mayfair, London, UK",71 Park Ln,EiI3MSBQYXJrIExuLCBNYXlmYWlyLCBMb25kb24gVzIsIFVLIhoSGAoUChIJid5rwDEFdkgRcwrsL41aRecQRw,,['street_address'],
Newlands Community Hall,226 Stroud Crescent,,,E09000032,Wandsworth,100023313548.0,E05000621,Roehampton and Putney Heath,http://www.wandsworth.gov.uk/directory_record/148179/newlands_hall_putney_vale_clubroom/category/1125/clubrooms,-0.24437634768680494,51.43808067605681,522121.9667981236,172470.92594824507,12/29/2019,dance,"226 Stroud Cres, Wimbledon, London SW15 3EP, United Kingdom",Putney Vale Residents' Association,ChIJq6qB79EOdkgRVli4G6bOMfY,0.0,"['point_of_interest', 'establishment']",0.0
Aldwych Theatre,49 Aldwych,,,E09000033,City of Westminster,100023430368.0,E05000644,St. James's,https://www.nederlander.co.uk/aldwych-theatre,-0.11886208508960301,51.513076289570854,530630.9644827589,181026.92362040165,12/29/2019,dance,"49 Aldwych, Holborn, London WC2B 4DF, United Kingdom",Aldwych Theatre,ChIJO_T0j8oEdkgRfqYuoE3d6c4,4.6,"['point_of_interest', 'establishment']",3158.0
Welsh Centre,157-163 GrayÃÃÃs Inn Road,,,E09000007,Camden,5083639.0,E05000141,King's Cross,http://www.londonwelsh.org,-0.11690282324089822,51.524933277319285,530732.9644576111,182348.92326296718,12/29/2019,dance,,,,,,
Rambert,99 Upper Ground,,,E09000022,Lambeth,100023226975.0,E05000416,Bishop's,http://www.rambert.org.uk,-0.11352326943298152,51.5061740428866,531021.1943757858,180268.9238279881,12/29/2019,dance,"99 Upper Ground, Lambeth, London SE1 9PP, United Kingdom",Rambert,ChIJYZvPu2wOdkgRRnNkXydgeYQ,3.8,"['point_of_interest', 'establishment']",13.0
Theatre Peckham,221 Havil Street,,,E09000028,Southwark,10093342877.0,E05011115,St. Giles,https://www.theatrepeckham.co.uk,-0.0827585908476541,51.47449518638107,533248.4037699075,176801.70476981354,12/29/2019,dance,"221 Havil St, Camberwell, London SE5 7SD, United Kingdom",TheatrePeckham,ChIJh-KnlXkDdkgR4xF2EBmRu9U,4.9,"['university', 'point_of_interest', 'establishment']",13.0
Mountview Theatre School,120 Peckham Hill Street,,,E09000028,Southwark,10094742520.0,E05011110,Peckham,https://www.mountview.org.uk,-0.06987725571183873,51.47487429992847,534141.8335297946,176867.37475285644,12/29/2019,dance,"120 Peckham Hill St, Peckham, London SE15 5JT, United Kingdom",Mountview,ChIJXwWywwoDdkgRjGukTL5NjuY,4.6,"['university', 'point_of_interest', 'establishment']",18.0
Siobhan Davies Studios,85 St GeorgeÃÃÃs Road,,,E09000028,Southwark,10009805291.0,E05011114,St. George's,http://www.siobhandavies.com,-0.1053290636742746,51.49605999784297,531618.9642143454,179158.92412951114,12/29/2019,dance,,,,,,
Canada Water Culture Space,21 Surrey Quays Road,,,E09000028,Southwark,10090284129.0,E05011112,Rotherhithe,http://canadawaterculturespace.org.uk/contact-us,-0.04915361053641707,51.49780959239352,535512.9631559975,179455.92405146264,12/29/2019,dance,"21 Surrey Quays Rd, Rotherhithe, London SE16 7AR, United Kingdom",Canada Water Theatre,ChIJq4ATxCADdkgRHBBsnmixRr4,4.5,"['point_of_interest', 'establishment']",26.0
National Circus,9 Coronet St,,,E09000012,Hackney,100023135619.0,E05009377,Hoxton East & Shoreditch,http://www.nationalcircus.org.uk,-0.08255020363839739,51.52755808546938,533108.2538098877,182702.71316709768,12/29/2019,dance,"Coronet St, Hackney, London N1 6HD, United Kingdom",National Centre for Circus Arts,ChIJq3LWL6UcdkgRGDvK3qlXcCM,4.4,"['university', 'point_of_interest', 'establishment']",20.0
Upstairs at the Gatehouse,1 North Road,,,E09000014,Haringey,100023194241.0,E05000272,Highgate,http://www.upstairsatthegatehouse.com,-0.1503651244053542,51.571795502653295,528279.9651236581,187500.92186210194,12/29/2019,dance,"1 North Rd, Highgate, London N6 4BD, United Kingdom",Gatehouse,ChIJF2lcJk8adkgRpjwgNQWd0-Q,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",733.0
Omnibus Arts Centre,1 Northside Clapham Common,,,E09000022,Lambeth,100023362765.0,E05000419,Clapham Town,http://omnibus-clapham.org,-0.14241370760161176,51.46375803853589,529135.9648906867,175500.92512376455,12/29/2019,dance,"1 Clapham Common North Side, Clapham Town, London SW4 0QW, United Kingdom",Omnibus Theatre,ChIJp0ElQK0FdkgR8ZEfV_C9s5M,4.6,"['art_gallery', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",164.0
Camden People's Theatre,58-60 Hampstead Road,,,E09000007,Camden,5158137.0,E05000142,Regent's Park,https://www.cptheatre.co.uk,-0.13842362408321568,51.52640081348196,529235.9648635472,182473.92323082886,12/29/2019,dance,"58-60 Hampstead Rd, Kings Cross, London NW1 2PY, United Kingdom",Camden People's Theatre,ChIJ5S5KyScbdkgR6_7vQHsMwjY,4.5,"['point_of_interest', 'establishment']",145.0
Theatre Utopia,1 Matthews Yard,,,E09000008,Croydon,10090382144.0,E05011468,Fairfield,http://www.matthewsyard.com/venue/theatre-utopia/,-0.10109493638912356,51.37216106386842,532269.964036564,165388.92787266563,12/29/2019,dance,"1 Matthews Yard, Croydon CR0 1FF, United Kingdom",Matthews Yard,ChIJHckewzYHdkgRK9J-aAemoQs,4.4,"['art_gallery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",302.0
Tricycle Theatre,269 Kilburn High Road,,,E09000005,Brent,202079064.0,E05000094,Kilburn,http://www.tricycle.co.uk,-0.20000599073152173,51.543314741773436,524917.9660387419,184247.92274747146,12/29/2019,dance,"269 Kilburn High Rd, Kilburn, London NW6 7JR, United Kingdom",Kiln Theatre,ChIJOaP0LG4QdkgRFantjS0T0CI,4.5,"['point_of_interest', 'establishment']",518.0
Lilian Baylis Studio,183 Rosebery Avenue,,,E09000019,Islington,5300080050.0,E05000370,Clerkenwell,http://www.sadlerswells.com/venue-hire/lilian-baylis-studio/,-0.10587919015184068,51.529683816032346,531483.9642542966,182896.9231158028,12/29/2019,dance,"183 Rosebery Ave, Clerkenwell, London EC1R 4TJ, United Kingdom",Lilian Baylis Studio,ChIJQ6nrtEQbdkgRxTZEOKpMLNI,4.6,"['point_of_interest', 'establishment']",25.0
Flow Dance London,1-3 Brixton Rd,Unit 3,,E09000022,Lambeth,10090196810.0,E05000436,Vassall,https://flowdance-london.co.uk,-0.10954604491438824,51.48048970371461,531370.9642824375,177419.92460317153,12/29/2019,dance,"Unit 3, Ground Floor, Kennington Business Park, Canterbury Court, 1-3 Brixton Road, London SW9 6DE, United Kingdom",Flow Dance London,ChIJwQpX8Y4EdkgR6YLr6ct-cZU,4.8,"['school', 'gym', 'health', 'point_of_interest', 'establishment']",22.0
The Place Theatre,17 Dukes Road,,London,E09000007,Camden,5156460.0,E05000141,King's Cross,http://www.theplace.org.uk,-0.12840199489824095,51.52750934818446,529927.9646765878,182614.92319200962,12/29/2019,dance,"17 Duke's Rd, Kings Cross, London WC1H 9PY, United Kingdom",The Place,ChIJOfnHzTobdkgRp9xsIWXIrRA,4.3,"['point_of_interest', 'establishment']",47.0
Trafalgar Studios (previously the Whitehall),14 Whitehall,,,E09000033,City of Westminster,100023336992.0,E05000644,St. James's,http://trafalgarentertainment.com,-0.12761518534783856,51.50663365322868,530041.9646429839,180294.92382153086,12/29/2019,dance,"14 Whitehall, Westminster, London SW1A 2DY, United Kingdom",Trafalgar Studios,ChIJZVM5ts8EdkgRpvFZ2YsukLY,4.5,"['point_of_interest', 'establishment']",1171.0
Albany Centre and Theatre,1A Douglas Way,,,E09000023,Lewisham,100023280749.0,E05000449,New Cross,http://www.thealbany.org.uk,-0.027409246524924716,51.477877096155176,537081.962728939,177279.92464037126,12/29/2019,dance,"Douglas Way, Deptford, London SE8 4AG, United Kingdom",The Albany,ChIJ77RIAvQCdkgRtgNptrNVmqY,4.2,"['point_of_interest', 'establishment']",482.0
Vaudeville Theatre,404 Strand,,,E09000033,City of Westminster,10033544051.0,E05000644,St. James's,https://www.nimaxtheatres.com/vaudeville-theatre/,-0.12247655187447565,51.51034644707493,530387.9645485518,180716.92370512415,12/29/2019,dance,"404 Strand, Covent Garden, London WC2R 0NH, United Kingdom",Vaudeville Theatre,ChIJczPJ8csEdkgRedKpYe0M6Wc,4.4,"['point_of_interest', 'establishment']",1019.0
Theatre Delicatessen (Guardian House),119 Farringdon Road,,,E09000019,Islington,10093624103.0,E05000370,Clerkenwell,http://www.delistudios.co.uk/broadgate,-0.10845386132237624,51.52322361924053,531323.9642962761,182173.92331156536,12/29/2019,dance,"Guardian House, 119 Farringdon Rd, Farringdon, London EC1R 3DA, UK",Guardian House,ChIJgb84qE8bdkgRwAO6j_TgNqc,,['premise'],
Chat's Palace,42 Brooksby's Walk,,,E09000012,Hackney,100023020798.0,E05009379,King's Park,http://chatspalace.com,-0.042683326455879175,51.55026392640687,535805.9630754543,185300.92246146407,12/29/2019,dance,"42-44 Brooksby's Walk, Homerton, London E9 6DF, United Kingdom",Chats Palace,ChIJjXrAvgMddkgRUqAgTuIHQ0M,4.3,"['point_of_interest', 'establishment']",68.0
TripSpace Dance,339-340 Acton Mews,,,E09000012,Hackney,100023016667.0,E05009375,Haggerston,http://www.tripspace.co.uk,-0.07586457097290396,51.536793635123864,533544.9636931249,183741.92288413766,12/29/2019,dance,"339 Acton Mews, Haggerston, London E8 4EA, United Kingdom",TripSpace - TripYoga & TripDance,ChIJxXDS5JUcdkgRhNxvx1veC_s,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",53.0
Her Majesty's Theatre,57 Haymarket,,,E09000033,City of Westminster,100023349365.0,E05000644,St. James's,,-0.1320069295137484,51.50812452822598,529732.9647277478,180452.9237789666,12/29/2019,dance,"Haymarket, St. James's, London SW1Y 4QL, United Kingdom",Her Majesty's Theatre,ChIJW58eotEEdkgRr6-cmS2kqCQ,4.6,"['point_of_interest', 'establishment']",7173.0
West London School of Dance,25 Bulwer Street,,,E09000013,Hammersmith and Fulham,34039599.0,E05000263,Shepherd's Bush Green,https://www.westlondonschoolofdance.co.uk,-0.2237465349796988,51.50548497295394,523373.96645564213,180000.92390029988,12/29/2019,dance,"25 Bulwer St, White City, London W12 8AR, United Kingdom",West London School of Dance,ChIJKfRADdAPdkgRG4s_s15fD3Y,3.6,"['point_of_interest', 'establishment']",8.0
Theatro Technis,26 Crowndale Road,,,E09000007,Camden,5061419.0,E05000143,St. Pancras and Somers Town,http://www.theatrotechnis.com,-0.1346783042614774,51.53549591608827,529469.9648013564,183491.92295358487,12/29/2019,dance,"26 Crowndale Rd, London NW1 1TT, United Kingdom",Theatro Technis,ChIJFTf4BCIbdkgRRQ2PbdiLuE0,4.2,"['point_of_interest', 'establishment']",114.0
Questor's Theatre,12 Mattock Lane,,,E09000009,Ealing,12084402.0,E05000192,Walpole,http://www.questors.org.uk,-0.30965662431520685,51.511708885968524,517395.9680813589,180551.92375043774,12/29/2019,dance,"12 Mattock Ln, Ealing, London W5 5BQ, United Kingdom",The Questors Theatre,ChIJ453ZpYsNdkgRNMauFYNhGQk,4.6,"['point_of_interest', 'establishment']",356.0
JW3 (Jewish Community Centre London),351B Finchley Road,,,E09000007,Camden,5164899.0,E05000145,West Hampstead,https://www.jw3.org.uk,-0.184791524055614,51.55091289268334,525951.9657538179,185118.92251119853,12/29/2019,dance,"341-351 Finchley Rd, London NW3 6ET, United Kingdom",JW3,ChIJI30Hu4oadkgRnDUGJJDQYvw,4.5,"['point_of_interest', 'establishment']",376.0
Leicester Square Theatre,6 Leicester Place,,,E09000033,City of Westminster,100023431690.0,E05000644,St. James's,http://www.leicestersquaretheatre.com,-0.13007387269543458,51.51134010218441,529857.9646932064,180813.92368019235,12/29/2019,dance,"7BX, 6 Leicester Pl, Theatre, London WC2H 7BX, United Kingdom",Lounge - Leicester Square Theatre,ChIJq8MdGtIEdkgRFna59Q2kMh4,4.5,"['point_of_interest', 'establishment']",1882.0
Tara Studio,356 Garratt Lane,,,E09000032,Wandsworth,121011012.0,E05000612,Earlsfield,https://www.tara-arts.com,-0.1884304249827461,51.442175849562005,525998.9657413543,173020.92579886556,12/29/2019,dance,"356 Garratt Ln, Earlsfield, London SW18 4ES, United Kingdom",Tara Theatre,ChIJn5P7EVgPdkgRjvs5ZeH87sQ,4.7,"['point_of_interest', 'establishment']",123.0
The Tabernacle,35 Powis Square,,,E09000020,Kensington and Chelsea,217070132.0,E05009392,Colville,https://www.tabernaclew11.com,-0.2018814067603197,51.51696816239754,524859.966053673,181314.9235454888,12/29/2019,dance,"The Tabernacle, 34-35 Powis Square, Notting Hill, London W11 2AY, United Kingdom",The Tabernacle,ChIJZTooFx0QdkgRa1mwIdY70kY,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",637.0
Beck Theatre,89 Grange Road,,,E09000017,Hillingdon,10003001360.0,E05000339,Townfield,https://becktheatre.org.uk/Online/,-0.421800756123298,51.521049798480966,509591.97020224796,181416.9235174968,12/29/2019,dance,"Grange Rd, Hayes UB3 2UE, United Kingdom",The Beck Theatre,ChIJHbndj3htdkgRd3K0WR_4jyk,4.4,"['movie_theater', 'point_of_interest', 'establishment']",987.0
Rivoli Ballroom,350 Brockley Road,Crofton Park,,E09000023,Lewisham,10090782761.0,E05000441,Crofton Park,https://www.rivoliballroom.com,-0.03719375110440745,51.45526233825693,536469.96289532,174746.92533002852,12/29/2019,dance,"350 Brockley Rd, Brockley, London SE4 2BY, United Kingdom",Rivoli Ballroom,ChIJu6Iu8EgCdkgRBKnZM2ks7xU,4.7,"['night_club', 'point_of_interest', 'establishment']",112.0
Courtyard Theatre,40 Pitfield Street,,,E09000012,Hackney,100023136422.0,E05009377,Hoxton East & Shoreditch,http://www.thecourtyard.org.uk,-0.08337707468309591,51.52787925254408,533049.963825777,182736.9231578111,12/29/2019,dance,"40 Pitfield St, London N1 6EU, United Kingdom","Courtyard Theatre, London",ChIJfeOXKqUcdkgRKSb_nXH0G7o,3.9,"['bar', 'point_of_interest', 'establishment']",139.0
Studio K,2 Kew Road,,,E09000027,Richmond upon Thames,10024346023.0,E05000528,South Richmond,http://www.studiokdance.co.uk,-0.3017064577548405,51.46347521061349,518072.0378987031,175200.97520468966,12/29/2019,dance,"Stations Building, Kew Rd, Richmond TW9 2NA, United Kingdom",Studio K,ChIJV1S6VtINdkgRdzqEdoG79DE,5.0,"['gym', 'health', 'point_of_interest', 'establishment']",10.0
