name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime,classification,formatted_address,name,place_id,rating,types,user_ratings_total
Vaudeville Theatre,404 Strand,,,E09000033,City of Westminster,10033544051.0,E05000644,St. James's,https://www.nimaxtheatres.com/theatres/vaudeville-theatre/,-0.12408358264298593,51.51085658102539,530274.9985794392,180770.79179080887,12/29/2019,theatres,"404 Strand, Covent Garden, London WC2R 0NH, United Kingdom",Vaudeville Theatre,ChIJczPJ8csEdkgRedKpYe0M6Wc,4.4,"['point_of_interest', 'establishment']",1019.0
Royal Opera House,Bow St,,,E09000033,City of Westminster,10033547198.0,E05000644,St. James's,http://www.roh.org.uk/,-0.1242606212540359,51.5135573287082,530255.012884979,181070.8022093616,12/29/2019,theatres,"Bow St, Covent Garden, London WC2E 9DD, United Kingdom",Royal Opera House,ChIJySOgh8sEdkgRCBzTYt83Klg,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",5097.0
Institute of Contemporary Arts,The Mall, St. James's,,E09000033,City of Westminster,10033548625.0,E05000644,St. James's,https://www.ica.art/,-0.13191574150498805,51.5071417909369,529742.0833250239,180343.80390877626,12/29/2019,theatres,"The Mall, St. James's, London SW1Y 5AH, United Kingdom",Institute of Contemporary Arts,ChIJpwrHSNAEdkgR1YO1RjflYXw,4.4,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",911.0
Apollo Theatre,Shaftesbury Ave, Soho,,E09000033,City of Westminster,10033548808.0,E05000649,West End,https://www.nimaxtheatres.com/theatres/apollo-theatre/,-0.1349875350540233,51.51201028102943,529515.1144864735,180879.74926312218,12/29/2019,theatres,"Shaftesbury Ave, Soho, London W1D 7EZ, United Kingdom",Apollo Theatre,ChIJQb4OvNMEdkgRn7PWWCiQLuc,4.6,"['point_of_interest', 'establishment']",1676.0
May Fair Theatre ,The May Fair Hotel, Stratton Street, Mayfair,E09000033,City of Westminster,10033549456.0,E05000649,West End,http://www.themayfairhotel.co.uk/en/may-fair-theatre.html,-0.14548365964491505,51.50802525819279,528798.0528808347,180418.1036895352,12/29/2019,theatres,"Stratton St, Mayfair, London W1J 8LT, United Kingdom","The May Fair, A Radisson Collection Hotel",ChIJoTCUACkFdkgRkl6kRfcE6h0,4.4,"['lodging', 'point_of_interest', 'establishment']",1920.0
Palace Theatre,Shaftesbury Ave, Soho,,E09000033,City of Westminster,10033553103.0,E05000649,West End,https://www.nimaxtheatres.com/theatres/palace-theatre/,-0.1312339360214543,51.513596199676506,529771.0605164131,181062.7481126354,12/29/2019,theatres,"113 Shaftesbury Ave, Soho, London W1D 5AY, United Kingdom",Palace Theatre,ChIJYxVJmtIEdkgRSFNK6hLhPvQ,4.6,"['point_of_interest', 'establishment']",5208.0
Soho Theatre,21 Dean Street,,,E09000033,City of Westminster,10033554562.0,E05000649,West End,https://sohotheatre.com/,-0.1345135108576875,51.51488794019928,529539.8444787739,181200.5862755489,12/29/2019,theatres,"21 Dean St, Soho, London W1D 3NE, United Kingdom",Soho Theatre,ChIJ11q2MdMEdkgRhB1nygNxciw,4.6,"['bar', 'point_of_interest', 'establishment']",1792.0
Theatre Royal Drury Lane ,Catherine St,,,E09000033,City of Westminster,10033555899.0,E05000644,St. James's,http://www.reallyusefultheatres.co.uk/our-theatres/theatre-royal,-0.12194784546272674,51.513385386372995,530415.9751412396,181055.79711307058,12/29/2019,theatres,"Catherine St, Covent Garden, London WC2B 5JF, United Kingdom","Theatre Royal, Drury Lane",ChIJj91E_coEdkgRlUibJh13Jws,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",3391.0
Puppet Theatre Barge,Blomfield Road (opposite 35),,,E09000033,City of Westminster,10033556397.0,E05000639,Little Venice,http://www.puppetbarge.com/Controllers/homepage.php,-0.18632704023412355,51.522241623225156,525924.5884621326,181927.970877864,12/29/2019,theatres,"opposite, 35 Blomfield Rd, London W9 2PF, United Kingdom",Puppet Theatre Barge - Little Venice,ChIJo3VasZQcdkgRHYshAYTUu6g,4.7,"['point_of_interest', 'establishment']",77.0
The Other Palace,12 Palace St, Westminster,,E09000033,City of Westminster,10033568019.0,E05000644,St. James's,https://www.theotherpalace.co.uk/,-0.1436924369635553,51.499236336099386,528947.1513395543,179443.91665277755,12/29/2019,theatres,"12 Palace St, Westminster, London SW1E 5JA, United Kingdom",The Other Palace,ChIJ6TAJtiAFdkgRgCe9RbuqdZQ,4.7,"['point_of_interest', 'establishment']",919.0
The Lyceum Theatre,21 Wellington St,,,E09000033,City of Westminster,10033572107.0,E05000644,St. James's,https://www.thelyceumtheatre.com/,-0.12171983789887553,51.51193352420293,530435.9410356325,180894.75495672648,12/29/2019,theatres,"21 Wellington St, Covent Garden, London WC2E 7RQ, United Kingdom",Lyceum Theatre,ChIJcXx0Uoms2EcR8Be43HHdy2U,4.7,"['point_of_interest', 'establishment']",9566.0
Charing Cross Theatre,The Arches, Villiers St,,E09000033,City of Westminster,10033582545.0,E05000644,St. James's,http://www.charingcrosstheatre.co.uk/,-0.12570337812523896,51.50859876232428,530169.0359083966,180516.84116021788,12/29/2019,theatres,"The Arches, Villiers St, Charing Cross, London WC2N 6NL, United Kingdom",Charing Cross Theatre,ChIJ8aEpxc4EdkgR7_DObwfktsM,4.5,"['point_of_interest', 'establishment']",276.0
Criterion Theatre,218-223 Piccadilly, St. James's,,E09000033,City of Westminster,10033582954.0,E05000649,West End,https://www.criterion-theatre.co.uk/,-0.13529247074928955,51.510208444551665,529499.0636914272,180678.84401794427,12/29/2019,theatres,"218-223 Piccadilly, St. James's, London W1V 9LB, United Kingdom",The Criterion Theatre,ChIJJSck4NMEdkgR-oXVKxbGNbw,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",1831.0
Sarah Siddons Theatre,City of Westminster College, Paddington Green Campus,,E09000033,City of Westminster,10033614767.0,E05000639,Little Venice,https://www.cwc.ac.uk/private-hire/sarah-siddons-theatre,-0.17602720387005574,51.52139370038697,526641.4603675021,181851.43849844122,12/29/2019,theatres,"25 Paddington Green, London W2 1NB, United Kingdom","City of Westminster College, Paddington Green Campus",ChIJ21PcE7IadkgRCZeigjmpxI8,3.6,"['university', 'school', 'point_of_interest', 'establishment']",132.0
Novello Theatre,Aldwych, London,,E09000033,City of Westminster,10033615106.0,E05000644,St. James's,http://www.novellotheatrelondon.info/,-0.12104092694342652,51.513011437152635,530479.9698237972,181015.8287237658,12/29/2019,theatres,"Aldwych, London WC2B 4LD, United Kingdom",Novello Theatre,ChIJ9Y2XiMoEdkgRacNkr9x-4Bs,4.6,"['point_of_interest', 'establishment']",3627.0
Normansfield Theatre,The Langdon Down Centre, Normansfield, 2A Langdon Park,E09000027,Richmond upon Thames,10070711098.0,E05000522,Hampton Wick,https://langdondowncentre.org.uk/normansfield-theatre/,-0.31591283582533225,51.41950034239,517197.69023928186,170287.97034347762,12/29/2019,theatres,"Langdon Down Centre, 2a Langdon Park, Teddington TW11 9PS, United Kingdom",The Langdon Down Centre,ChIJR8WGN5ALdkgR5oCXLQhdDAE,4.5,"['point_of_interest', 'establishment']",36.0
QEH Southbank Centre,Belvedere Rd, Lambeth,,E09000022,Lambeth,10090198178.0,E05000416,Bishop's,https://www.southbankcentre.co.uk/venues/queen-elizabeth-hall,-0.11755264830887595,51.50717503787731,530738.7074526057,180373.03659871995,12/29/2019,theatres,"Southbank Centre, Belvedere Rd, Lambeth, London SE1 8XX, United Kingdom",Queen Elizabeth Hall,ChIJEYfH57cEdkgROvdfXf-sT60,4.5,"['point_of_interest', 'establishment']",451.0
"St Johns, Waterloo",73 Waterloo Rd, Lambeth,,E09000022,Lambeth,10090199534.0,E05000416,Bishop's,,-0.11357939838240586,51.50499811222206,531020.6712761126,180138.05926406363,12/29/2019,theatres,"73 Waterloo Rd, Lambeth, London SE1 8TY, United Kingdom","St John’s Church, Waterloo",ChIJZTOPwroEdkgRXkP7NR6JQP4,4.3,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",123.0
Park Theatre,Clifton Terrace, Finsbury Park,,E09000019,Islington,10090266645.0,E05000371,Finsbury Park,https://www.parktheatre.co.uk/,-0.11002081831889517,51.566172427772884,531091.8544587662,186947.10751458642,12/29/2019,theatres,"Clifton Terrace, Finsbury Park, London N4 3JP, United Kingdom",Park Theatre,ChIJqaky95obdkgRrAYqOEJqzFY,4.6,"['cafe', 'bar', 'food', 'point_of_interest', 'establishment']",705.0
Blue Elephant Theatre,59A Bethwin Rd, Camberwell,,E09000028,Southwark,10090283293.0,E05011096,Camberwell Green,http://www.blueelephanttheatre.co.uk/,-0.09989194158475824,51.480659920128154,532040.8041024649,177456.20419248214,12/29/2019,theatres,"59A Bethwin Rd, Camberwell, London SE5 0XT, United Kingdom",Blue Elephant Theatre,ChIJSx02mIMEdkgRmoY812iN17c,4.3,"['point_of_interest', 'establishment']",81.0
Canada Water Theatre,21 Surrey Quays Road,,,E09000028,Southwark,10090284129.0,E05011112,Rotherhithe,http://canadawaterculturespace.org.uk/,-0.05076847859334276,51.49832275299786,535399.3577867205,179510.00013703876,12/29/2019,theatres,"21 Surrey Quays Rd, Rotherhithe, London SE16 7AR, United Kingdom",Canada Water Theatre,ChIJq4ATxCADdkgRHBBsnmixRr4,4.5,"['point_of_interest', 'establishment']",26.0
Theatre Utopia,1 Matthews Yard, Croydon,,E09000008,Croydon,10090382144.0,E05011468,Fairfield,http://www.matthewsyard.com/,-0.10269837582561578,51.3726881079965,532156.8496673781,165444.64655787847,12/29/2019,theatres,"1 Matthews Yard, Croydon CR0 1FF, United Kingdom",Matthews Yard,ChIJHckewzYHdkgRK9J-aAemoQs,4.4,"['art_gallery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",302.0
The Bridge Theatre,3 Potters Fields Park,,,E09000028,Southwark,10090749570.0,E05011104,London Bridge & West Bermondsey,https://bridgetheatre.co.uk/,-0.0788308848323306,51.50414491761661,533434.6220226373,180105.91267157608,12/29/2019,theatres,"3 Potters Fields Park, London SE1 2SG, United Kingdom",Bridge Theatre,ChIJR5te7UUDdkgR-ejJumKFMac,4.4,"['point_of_interest', 'establishment']",177.0
The CLF Art CafÃÂ©,Block A, Bussey Building, 133 Rye Lane,E09000028,Southwark,10090750261.0,E05011113,Rye Lane,https://www.clfartcafe.org/theatre,-0.0698247345843988,51.470421206368755,534158.5333251378,176372.29058603017,12/29/2019,theatres,,,,,,
Sam Wanamaker Playhouse,21 New Globe Walk,,,E09000028,Southwark,10090750983.0,E05011095,Borough & Bankside,http://www.shakespearesglobe.com/theatre/whats-on/sam-wanamaker-playhouse,-0.0981810966698339,51.50862324904411,532078.7969879219,180568.8273473102,12/29/2019,theatres,"Sam Wanamaker Playhouse, 21 New Globe Walk, Bankside, London SE1 9DT, United Kingdom",Sam Wanamaker Playhouse,ChIJazFEqKkEdkgRhOcJVVgtR5M,4.7,"['point_of_interest', 'establishment']",318.0
The Vaults,Leake Street, Lamebth,,E09000022,Lambeth,10091121720.0,E05000416,Bishop's,https://www.thevaults.london/,-0.1175560574023988,51.50247047745965,530751.9330496697,179849.88014362546,12/29/2019,theatres,"Eye landmark, Leake Street via, York Rd, Opposite, London SE1 7NN, United Kingdom",The Vaults Theatre,ChIJX5l7HLkEdkgRK8YXY5u59wE,4.5,"['point_of_interest', 'establishment']",1284.0
Cervantes Theatre,Arch 26, Old Union Arches, 229 Union Street,E09000028,Southwark,10091668523.0,E05011095,Borough & Bankside,http://www.cervantestheatre.com/,-0.10337947810822096,51.50386059998498,531731.8008826402,180029.8586941358,12/29/2019,theatres,"229 Union St, London SE1 0LR, United Kingdom",Cervantes Theatre,ChIJmY_GkKUEdkgRdgAFf7aJEhE,4.6,"['point_of_interest', 'establishment']",121.0
Hackney Showroom,Hackney Downs Studios, Amhurst Terrace,,E09000012,Hackney,10091775026.0,E05009385,Stoke Newington,,-0.06973744167557235,51.55496024245703,533916.5939891575,185773.30863162075,12/29/2019,theatres,"Stoke Newington Town Hall, 184 Stoke Newington Church St, London N16 0JR, United Kingdom",Hackney Showroom @ Stoke Newington Town Hall,ChIJuxChAPUcdkgRQg07SJ1LTx0,4.3,"['point_of_interest', 'establishment']",74.0
Bernie Grant Arts Centre,Town Hall Approach Rd, Tottenham Green,,E09000014,Haringey,10091817474.0,E05000280,Tottenham Green,https://www.berniegrantcentre.co.uk/,-0.07400867718298278,51.58808292873386,533523.5698983439,189448.8181324675,12/29/2019,theatres,"Town Hall Approach Rd, Tottenham Green, London N15 4RX, United Kingdom",Bernie Grant Arts Centre,ChIJe36xvxccdkgRUVl4_lHlukg,4.4,"['art_gallery', 'movie_theater', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",288.0
London Theatre,443 New Cross Rd, New Cross,,E09000023,Lewisham,10091838199.0,E05000449,New Cross,http://www.thelondontheatre.com/,-0.031807110401728365,51.47634389435151,536781.1671099212,177101.2119888239,12/29/2019,theatres,"443 New Cross Rd, New Cross, London SE14 6TA, United Kingdom",The London Theatre,ChIJd9rmBtGv2EcRZZQqLX75imY,3.8,"['point_of_interest', 'establishment']",42.0
Theatre503,503 Battersea Park Rd,,,E09000032,Wandsworth,10091845630.0,E05000622,St. Mary's Park,https://theatre503.com/,-0.16728283521041465,51.47244361102749,527384.3870643264,176423.2608732552,12/29/2019,theatres,"503 Battersea Park Rd, Battersea, London SW11 3BW, United Kingdom",Theatre503,ChIJQ0a_6J8FdkgRiM023I8SFFw,4.5,"['point_of_interest', 'establishment']",118.0
Tabard Theatre,2 Bath Rd, Chiswick,,E09000018,Hounslow,10091854897.0,E05000348,Chiswick Homefields,http://tabardtheatre.co.uk/,-0.2550565711459061,51.496432560875355,521225.12773916073,178942.02538882202,12/29/2019,theatres,"2 Bath Rd, Chiswick, London W4 1LW, United Kingdom",Tabard Theatre,ChIJ9Xue1zgOdkgR9bwHq80lJSU,4.4,"['point_of_interest', 'establishment']",173.0
The Place,17 Duke's Rd, Bloomsbury,,E09000007,Camden,10091861254.0,E05000143,St. Pancras and Somers Town,https://www.theplace.org.uk/,-0.13056531111893058,51.527810909274656,529777.051917603,182644.6218842431,12/29/2019,theatres,"17 Duke's Rd, Kings Cross, London WC1H 9PY, United Kingdom",The Place,ChIJOfnHzTobdkgRp9xsIWXIrRA,4.3,"['point_of_interest', 'establishment']",47.0
Kings Place,90 York Way, Kings Cross,,E09000007,Camden,10091871351.0,E05000143,St. Pancras and Somers Town,https://www.kingsplace.co.uk/,-0.12357717761961305,51.53474842305999,530241.9780916604,183428.4837691338,12/29/2019,theatres,"90 York Way, London N1 9AG, United Kingdom",Kings Place,ChIJ9ZTlaT4bdkgRFJrI2drtlUE,4.5,"['art_gallery', 'tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']",1272.0
Battersea Power Station Village Hall,188 Kirtling St,,,E09000032,Wandsworth,10091874090.0,E05000620,Queenstown,https://www.bac.org.uk/content/40704/to_archive/consultation_sessions_circus_west_village_hall_battersea_power_station,-0.14227291210105691,51.48170707926796,529095.1449024924,177497.13917997674,12/29/2019,theatres,"188 Kirtling St, Nine Elms, London SW8 5BN, United Kingdom",Battersea Power Station,ChIJ4Z9Tf_0EdkgRXVFCTtu_oJY,4.4,"['point_of_interest', 'establishment']",942.0
Regents Park Open Air Theatre,Inner Cir,,,E09000033,City of Westminster,10091898189.0,E05000643,Regent's Park,https://openairtheatre.com/,-0.15603980441207388,51.528807349274174,528007.2631950156,182710.59626458518,12/29/2019,theatres,"The Regent's Park, Inner Cir, London NW1 4NU, United Kingdom",Regent's Park Open Air Theatre,ChIJC5umZcUadkgRK4OBg-Ykpkc,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",1643.0
Waterloo East Theatre,Brad St, Lambeth,,E09000022,Lambeth,10091908867.0,E05000416,Bishop's,https://www.waterlooeast.co.uk/,-0.11151769288476608,51.50460338652722,531164.8819368987,180097.85477525185,12/29/2019,theatres,"Brad St, Lambeth, London SE1 8TN, United Kingdom",Waterloo East Theatre,ChIJ-22LDLoEdkgRtthY7vxl-zU,4.1,"['point_of_interest', 'establishment']",86.0
Katzpace,Katzenjammers, 24 Southwark Street,,E09000028,Southwark,10093339191.0,E05011095,Borough & Bankside,https://www.katzpace.co.uk/,-0.09262457607560133,51.50540364069288,532473.7098825353,180220.8396410479,12/29/2019,theatres,"The Hop Exchange, 24 Southwark St, London SE1 1TY, United Kingdom",Katzenjammers,ChIJd9ZrglcDdkgRbfzaNDJlWWk,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1502.0
Bunker Theatre,53A Southwark St,,,E09000028,Southwark,10093341165.0,E05011095,Borough & Bankside,https://www.bunkertheatre.com/,-0.09607722888139904,51.505172604210365,532234.775046795,180188.91005016665,12/29/2019,theatres,"53A Southwark St, London SE1 1RU, United Kingdom",The Bunker Theatre,ChIJKR3XBagEdkgRNRwk5bNffJI,4.4,"['point_of_interest', 'establishment']",162.0
Ryan Theatre,5 Yew Walk, Harrow,,E09000015,Harrow,100021000000.0,E05000289,Harrow on the Hill,https://www.tagvenue.com/rooms/middlesex/1654/harrow-school/ryan-theatre,-0.34130073258666443,51.57331898548574,515044.8647230943,187353.07070426823,12/29/2019,theatres,"5 Yew Walk, Harrow HA1 3EJ, United Kingdom",The Ryan Theatre,ChIJjx8yMwwTdkgRkpVvIKvxqxc,4.9,"['point_of_interest', 'establishment']",24.0
The Bread & Roses Theatre,68 Clapham Manor St,,,E09000022,Lambeth,100022000000.0,E05000419,Clapham Town,https://www.breadandrosestheatre.co.uk/,-0.13848221865285104,51.46690969485925,529400.1457199897,175858.32772685942,12/29/2019,theatres,"706 S Goodwin Ave, Urbana, IL 61801, United States",The Bread Company,ChIJxZkDMBTXDIgRbMTuiFFufRk,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",391.0
The Royal Vauxhall Tavern,372 Kennington Lane, Vauxhall,,E09000022,Lambeth,100022000000.0,E05000427,Prince's,http://www.vauxhalltavern.com/,-0.12140522218124665,51.48700390363328,530528.9452103053,178123.12011177177,12/29/2019,theatres,"372 Kennington Ln, Lambeth, London SE11 5HY, United Kingdom",Royal Vauxhall Tavern,ChIJuYgA--wEdkgRD-0ylWTyMkw,4.5,"['night_club', 'bar', 'point_of_interest', 'establishment']",774.0
White Bear Theatre,138 Kennington Park Rd, Kennington,,E09000022,Lambeth,100022000000.0,E05000427,Prince's,https://www.whitebeartheatre.co.uk/,-0.1096583705465674,51.487220086722886,531343.8489901775,178168.15009840575,12/29/2019,theatres,"138 Kennington Park Rd, London SE11 4DJ, United Kingdom",White Bear Theatre,ChIJbQg25ZAEdkgRsXVPmMtkzac,4.3,"['point_of_interest', 'establishment']",16.0
Landor Space,70 Landor Rd, Clapham North,,E09000022,Lambeth,100022000000.0,E05000425,Larkhall,https://www.landorspace.com/,-0.12763222771292285,51.466180852877464,530155.8100134539,175796.49054363085,12/29/2019,theatres,"70 Landor Rd, Clapham Town, London SW9 9PH, United Kingdom",Landor Space,ChIJ1TJgTVoEdkgRnQk5Sy3GhhE,4.8,"['point_of_interest', 'establishment']",17.0
Fellowship Inn,Randlesdown Rd,,,E09000023,Lewisham,100022000000.0,E05000437,Bellingham,https://www.phoenixch.org.uk/community/fellowship-inn,-0.021849411943753037,51.433231264811184,537602.1255862607,172325.76778828294,12/29/2019,theatres,"Randlesdown Rd, Bellingham, London SE6 3BT, United Kingdom",Fellowship and Star,ChIJE9b4hIoBdkgRDmqqC7YXCCE,4.3,"['bar', 'point_of_interest', 'establishment']",155.0
Deaton Theatre,Forest School, College Place,,E09000031,Waltham Forest,100023000000.0,E05000609,Wood Street,https://www.forest.org.uk/senior-school/news-events/facility-hire/,0.007758791750455325,51.58609344906432,539193.6966556427,189380.0320521202,12/29/2019,theatres,"College Pl, Snaresbrook, London E17 3PY, United Kingdom",Forest School,ChIJO1O8rVun2EcR_qvzy7FVamU,4.1,"['school', 'point_of_interest', 'establishment']",39.0
The Yaa Centre,1 Chippenham Mews,,,E09000033,City of Westminster,100023000000.0,E05000635,Harrow Road,,-0.1966664278828116,51.52406349493783,525202.327658175,182112.84172711824,12/29/2019,theatres,"1 Chippenham Mews, London W9 2AN, United Kingdom",The Yaa Centre,ChIJf7ajxQUQdkgRxl7dMOrbkLM,4.4,"['point_of_interest', 'establishment']",73.0
Churchill Theatre,High Street, Bromley,,E09000006,Bromley,100023000000.0,E05000109,Bromley Town,https://churchilltheatre.co.uk/,0.012855664716155409,51.40428911545256,540102.7839105321,169173.11764250437,12/29/2019,theatres,"High St, Bromley BR1 1HA, United Kingdom",Churchill Theatre,ChIJKz7ijG6q2EcRp6y4yl40ceg,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1220.0
Bromley Little Theatre,North Street, Bromley,,E09000006,Bromley,100023000000.0,E05000109,Bromley Town,http://bromleylittletheatre.org/,0.013632498108036621,51.40821466732471,540144.8136996051,169611.12212337827,12/29/2019,theatres,"North St, Bromley BR1 1SB, United Kingdom",Bromley Little Theatre,ChIJJV21qROq2EcRFDfaWyZkw7Y,4.7,"['point_of_interest', 'establishment']",63.0
Theatre 62,Wickham Theatre Centre, Corkscrew Hill, West Wickham,E09000006,Bromley,100023000000.0,E05000127,West Wickham,https://theatre62.wordpress.com/,-0.011943755453455144,51.373422585674604,538470.9419516898,165693.6314905603,12/29/2019,theatres,"62 Corkscrew Hill, West Wickham BR4 9BA, United Kingdom",Wickham Theatre Centre,ChIJUWDlIyMAdkgRQ3vpbE7YFH0,4.3,"['point_of_interest', 'establishment']",22.0
Ashcroft Theatre (Fairfield Halls),Park Lane,,,E09000008,Croydon,100023000000.0,E05011468,Fairfield,https://en.wikipedia.org/wiki/Ashcroft_Theatre,-0.09738291688166564,51.37305114926197,532525.7504677614,165494.60294418893,12/29/2019,theatres,"Park Ln, London CR9 1DG, United Kingdom",Fairfield Halls,ChIJw3GFWzQHdkgR65NFVN0i4iQ,4.1,"['point_of_interest', 'establishment']",495.0
Geoffrey Whitworth Theatre,Beech Walk, Crayford,,E09000004,Bexley,100023000000.0,E05011222,Crayford,http://www.thegwt.org.uk/,0.1883775691691815,51.45605783268362,552138.25663975,175279.4621842602,12/29/2019,theatres,"Beech Walk, Dartford DA1 4NP, United Kingdom",The Geoffrey Whitworth Theatre,ChIJ-cDzH9-x2EcRCmUnn2va4ZE,4.8,"['point_of_interest', 'establishment']",56.0
Nursery Theatre,2  Finsbury Avenue ,,,E09000019,Islington,100023000000.0,E05000367,Bunhill,http://thenurserytheatre.com/theatre/,-0.08681444896265701,51.51992929438563,532834.6665845597,181846.63060140016,12/29/2019,theatres,"Capital House, The Nursery Training Centre Sixth Floor, Weston St, London SE1 3QD, United Kingdom",The Nursery Theatre,ChIJpbsa1K0cdkgROdnM9n4GvWc,4.6,"['point_of_interest', 'establishment']",30.0
Winterflood Theatre,City of London School, Queen Victoria Street,,E09000001,City and County of the City of London,100023000000.0,E05009297,Castle Baynard,https://www.cityoflondonschool.org.uk/school-life/drama/winterflood-theatre,-0.10094509503775877,51.51153824416853,531878.582942293,180887.9946605207,12/29/2019,theatres,"107 Queen Victoria St, Queenhithe, London EC4V 3AL, United Kingdom",City of London School,ChIJ5x5ri6sEdkgRye95B8HRj_A,4.4,"['secondary_school', 'school', 'point_of_interest', 'establishment']",71.0
CentrE17,1 Church Hill,,,E09000031,Waltham Forest,100023000000.0,E05000599,High Street,https://thecentre17.com/,-0.019990926343150462,51.58584387846819,537272.0905778958,189299.80997315698,12/29/2019,theatres,"1 Church Hill, Walthamstow, London E17 3AB, United Kingdom",The CentrE17,ChIJUQGKPekddkgR6BZfyY7Dv4s,4.4,"['point_of_interest', 'establishment']",39.0
"Mirth, Marvel and Maud",186 Hoe St, Walthamstow,,E09000031,Waltham Forest,100023000000.0,E05000608,William Morris,http://mirthmarvelandmaud.com/,-0.02201890583156248,51.587001674767116,537128.1301170149,189424.76193963038,12/29/2019,theatres,"186 Hoe St, Walthamstow, London E17 4QH, United Kingdom","Mirth, Marvel and Maud",ChIJ815G_egddkgRCFu62BLL9sE,4.3,"['bar', 'point_of_interest', 'establishment']",941.0
Redbridge Drama Centre,Churchfields, South Woodford,,E09000026,Redbridge,100023000000.0,E05011238,Churchfields,http://www.redbridgedramacentre.co.uk/,0.025399643869176126,51.598789500602805,540376.6672342086,190825.60555913503,12/29/2019,theatres,"Churchfields, South Woodford, London E18 2RB, United Kingdom",Redbridge Drama Centre,ChIJK34I2zSn2EcRP6SyxDcBJsI,4.6,"['university', 'point_of_interest', 'establishment']",15.0
Hackney Empire,291 Mare St,,,E09000012,Hackney,100023000000.0,E05009372,Hackney Central,https://hackneyempire.co.uk/,-0.057085172016267866,51.54657725787396,534818.4043450705,184864.34838017952,12/29/2019,theatres,"291 Mare St, London E8 1EJ, United Kingdom",Hackney Empire,ChIJSyU30eQcdkgRjA0iSmbKqR4,4.5,"['point_of_interest', 'establishment']",1297.0
Chats Palace,Chats Palace Arts Centre, 42Ã¢€â44 BrooksbyÃ¢€™s Walk,,E09000012,Hackney,100023000000.0,E05009376,Homerton,https://chatspalace.com/,-0.04437854497360178,51.55063710292276,535687.3305081455,185339.27975082246,12/29/2019,theatres,"42-44 Brooksby's Walk, Homerton, London E9 6DF, United Kingdom",Chats Palace,ChIJjXrAvgMddkgRUqAgTuIHQ0M,4.3,"['point_of_interest', 'establishment']",68.0
Winston Churchill Theatre,Manor Farm, Pinn Way, Ruislip,E09000017,Hillingdon,100023000000.0,E05000329,Eastcote and East Ruislip,http://www.hillingdontheatres.uk/index.php/hire/our-spaces/wct/,-0.4303189549664068,51.5794431637199,508861.6212039321,187897.94235629507,12/29/2019,theatres,"Manor Farm, Pinn Way, Ruislip HA4 7QL, United Kingdom",Winston Churchill Theatre,ChIJVV-fS2BsdkgRUDVabnRVLYQ,4.1,"['point_of_interest', 'establishment']",245.0
Kenneth More Theatre,Oakfield Road, Ilford,,E09000026,Redbridge,100023000000.0,E05011246,Ilford Town,https://www.kmtheatre.co.uk/,0.07101540572494508,51.56052555675657,543656.2735437306,186659.13179037726,12/29/2019,theatres,"Oakfield Rd, Ilford IG1 1BT, United Kingdom",Kenneth More Theatre,ChIJXQ-yR4qm2EcRQw0nJPkf1MU,4.5,"['point_of_interest', 'establishment']",274.0
the cornerHOUSE Community Arts Centre,116 Douglas Rd, Surbiton,,E09000021,Kingston upon Thames,100023000000.0,E05000413,Surbiton Hill,http://www.thech.org/,-0.29561325729915205,51.3814061155264,518707.52482749365,166084.48148434644,12/29/2019,theatres,"116 Douglas Rd, Surbiton KT6 7SB, United Kingdom",The cornerHOUSE arts centre,ChIJk7vKyjEKdkgRe9xmWFgeyhE,4.5,"['point_of_interest', 'establishment']",65.0
Cockpit Theatre,Gateforth St, Marylebone,,E09000033,City of Westminster,100023000000.0,E05000634,Church Street,http://thecockpit.org.uk/,-0.1708692755933803,51.524957453241264,526989.3709727059,182256.6650898269,12/29/2019,theatres,"The Cockpit, Gateforth Street, Marylebone NW8 8EH, United Kingdom",The Cockpit,ChIJQ_UHRbcadkgR4v1aHkoyGuc,4.4,"['point_of_interest', 'establishment']",330.0
National Centre for Circus Arts ,Coronet Street,,,E09000012,Hackney,100023000000.0,E05009378,Hoxton West,,-0.0838679841879728,51.5280300761556,533015.4738351626,182752.80215350364,12/29/2019,theatres,"Coronet St, Hackney, London N1 6HD, United Kingdom",National Centre for Circus Arts,ChIJq3LWL6UcdkgRGDvK3qlXcCM,4.4,"['university', 'point_of_interest', 'establishment']",20.0
