name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime,classification,formatted_address,name,place_id,rating,types,user_ratings_total
Phoenix Artist Club,1 Phoenix Street,Camden,,E09000007,Camden,5169960.0,E05000138,Holborn And Covent Garden,www.phoenixartistclub.com,-0.12906603223201898,51.51448048025469,529918.9647983193,181164.92370609057,12/29/2019,music,"1 Phoenix St, London WC2H 8BU, United Kingdom",Phoenix Arts Club,ChIJS4XRk80EdkgRZZTlqj9RD8s,4.5,"['restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment']",592.0
Revolution,140 Leadenhall Street,City Of London,,E09000001,City And County Of The City Of London,100000000000.0,E05009307,Lime Street,,-0.08283032565359698,51.51378776438385,533128.9639272551,181170.92370620125,12/29/2019,music,"140 Leadenhall St, London EC3V 4QT, United Kingdom",Revolution London - Leadenhall,ChIJsbq3iUsDdkgR-qWxLoPWHjc,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",905.0
Bar 68 And Boston,5 Greek Street,City Of Westminster,,E09000033,City Of Westminster,100000000000.0,E05000649,West End,,-0.13114640910676498,51.51471148213547,529773.964837583,181186.92370039754,12/29/2019,music,"5 Greek St, Soho, London W1D 4DD, United Kingdom",68 and Boston,ChIJJ7BGzNIEdkgRvKHYEgLg11E,4.1,"['bar', 'point_of_interest', 'establishment']",487.0
Leman Street Tavern,31 Leman Street,Tower Hamlets,,E09000030,Tower Hamlets,6702016.0,E05009336,Whitechapel,www.lemanstreettavern.co.uk,-0.07029205074924505,51.513770809136716,533998.9636890343,181191.9236998675,12/29/2019,music,"31 Leman St, Whitechapel, London E1 8PT, United Kingdom",Leman Street Tavern,ChIJE_SPXzUDdkgRbl07h5dSfHY,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",544.0
The Prince Of Wales,150-151 Drury Lane,City Of Westminster,,E09000033,City Of Westminster,10033533609.0,E05000644,St. James's,www.greeneking-pubs.co.uk/pub/prince-of-wales-covent-garden,-0.12172333836401696,51.51464191448049,530427.9646603385,181195.92369660942,12/29/2019,music,"150-151 Drury Ln, Covent Garden, London WC2B 5TD, United Kingdom",Prince of Wales,ChIJlczdNcsEdkgRJZVM1XiaTIA,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",883.0
Borderline,Orange Yard Manette Street,City Of Westminster,,E09000033,City Of Westminster,10033537847.0,E05000649,West End,www.theborderlinelondon.com,-0.13036089777811027,51.5148878123522,529827.9648229155,181207.92369456895,12/29/2019,music,"Orange Yd, Manette St, Soho, London W1D 4JB, United Kingdom",Borderline,ChIJM625tNIEdkgRK_6iESQxZ2Y,4.2,"['night_club', 'point_of_interest', 'establishment']",736.0
The House Of St. Barnabus,House Of St. Barnabas In Soho 1,Greek Street,City Of Westminster,E09000033,City Of Westminster,10033599927.0,E05000649,West End,,-0.1311527163130358,51.51490942248864,529772.9648378107,181208.92369440492,12/29/2019,music,"1 Greek St, Soho, London W1D 4NQ, United Kingdom",The House of St Barnabas,ChIJOyHOzNIEdkgRDZlkQgugZU0,4.7,"['point_of_interest', 'establishment']",61.0
Jazz Club Soho,10 Dean Street,City Of Westminster,,E09000033,City Of Westminster,100000000000.0,E05000649,West End,www.pizzaexpresslive.com/venues/soho-jazz-club,-0.13329184076207967,51.51511434369545,529623.9648781164,181227.9236895237,12/29/2019,music,"10 Dean St, Soho, London W1D 3RW, United Kingdom",Pizza Express Jazz Club,ChIJcXENyywbdkgRIpQ5qLGvwbY,4.5,"['night_club', 'bar', 'point_of_interest', 'establishment']",273.0
Royal George,133 Charing Cross Road,City Of Westminster,,E09000033,City Of Westminster,100000000000.0,E05000649,West End,www.theroyalgeorgewc2.co.uk,-0.13086911402141066,51.51514770746482,529791.9648326166,181235.92368701386,12/29/2019,music,"133 Charing Cross Rd, Soho, London WC2H 0EA, United Kingdom",The Royal George,ChIJsSA_TC0bdkgReyGfdCblRD0,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",472.0
Pizza Express Jazz Club,10 Dean St Soho,London,,E09000033,City Of Westminster,0.0,E05000649,West End,https://www.pizzaexpresslive.com/venues/soho-jazz-club,-0.13345099877090785,51.515189001324025,529612.7102424401,181235.9440730625,12/29/2019,music,"10 Dean St, Soho, London W1D 3RW, United Kingdom",Pizza Express,ChIJA4ZB-DgFdkgRZ_B5RhzOHnE,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",844.0
St. Giles-In-The-Fields,60 St Giles High St London,,,E09000007,Camden,0.0,E05000138,Holborn And Covent Garden,www.stgilesonline.org,-0.12836994507668353,51.51528771430454,529964.9647857557,181255.92368123325,12/29/2019,music,"60 St Giles High St, London WC2H 8LG, United Kingdom",St Giles Charities,ChIJy1X5sTIbdkgREgVzXBD_gxk,4.3,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",89.0
City Zebrano,18-22 Houndsditch,City Of London,,E09000001,City And County Of The City Of London,200000000000.0,E05009289,Aldgate,,-0.07754041061277725,51.51448346521482,533493.9638273527,181257.9236826307,12/29/2019,music,"18 Greek St, Soho, London W1D 4DS, United Kingdom",Soho Zebrano,ChIJjRVSx9IEdkgRP7kVukR0JQ8,3.8,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",956.0
Queens Head,8 Flamborough Street,Tower Hamlets,,E09000030,Tower Hamlets,6045051.0,E05009329,St. Dunstan's,www.queensheadlimehouse.co.uk,-0.038753428686036775,51.513859037627036,536186.9630976073,181259.92368124446,12/29/2019,music,"Flamborough St, Limehouse, London E14 7LS, United Kingdom",The Queens Head,ChIJP9_EPNMCdkgRTuRphwrLsL0,4.4,"['bar', 'point_of_interest', 'establishment']",171.0
The Globe,103 Talbot Road,Kensington And Chelsea,,E09000020,Kensington And Chelsea,217085524.0,E05009392,Colville,,-0.20046846140258898,51.51661376922698,524958.9661487453,181277.9236771518,12/29/2019,music,"103 Talbot Rd, Notting Hill, London W11 2AT, United Kingdom",The Globe,ChIJdVAQMB0QdkgRf5zp0iZ7pEI,3.7,"['night_club', 'bar', 'point_of_interest', 'establishment']",55.0
New London Theatre,166 Drury Lane,Camden,,E09000007,Camden,5090696.0,E05000138,Holborn And Covent Garden,www.reallyusefultheatres.co.uk/our-theatres/new-london,-0.12277179218606472,51.51543207313717,530352.9646807375,181281.92367341754,12/29/2019,music,"166 Drury Ln, Holborn, London WC2B 5PW, United Kingdom",Gillian Lynne Theatre,ChIJ7eA75soEdkgRZXtgpYnGHYI,4.7,"['point_of_interest', 'establishment']",3217.0
The George Tavern,373 Commercial Road,Tower Hamlets,,E09000030,Tower Hamlets,6027924.0,E05009334,Stepney Green,www.thegeorgetavern.co.uk,-0.052886248669438654,51.5143372935086,535204.9633623068,181286.92367261078,12/29/2019,music,"373 Commercial Rd, Stepney Green, London E1 0LA, United Kingdom",George Tavern,ChIJn0U4piwDdkgRoO_A75mIoho,4.3,"['bar', 'point_of_interest', 'establishment']",454.0
Hut,2 Old Orchard Close,Hillingdon,,E09000017,Hillingdon,100000000000.0,E05000345,Yiewsley,www.thehutpub.com,-0.4541811763664088,51.52042904305323,507346.9709367148,181299.92366939888,12/29/2019,music,"2 Old Orchard Cl, Uxbridge UB8 3LH, United Kingdom",The Hut Pub,ChIJgYg8XPFtdkgRq6c8-jTnwlQ,4.3,"['bar', 'point_of_interest', 'establishment']",230.0
Sway,61-65 Great Queen Street,Camden,,E09000007,Camden,5082337.0,E05000138,Holborn And Covent Garden,www.swaybar.co.uk/,-0.12066185269729507,51.51556915140897,530498.9646412472,181300.9236679812,12/29/2019,music,"Grand Connaught Rooms, 61-65 Great Queen St, London WC2B 5BZ, United Kingdom",Sway Bar,ChIJd6Wa2DQbdkgR1kza4rSNkUk,3.7,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']",1218.0
Balls Brothers,City Of London ,,,E09000001,City And County Of The City Of London,95509801.0,E05009289,Aldgate,www.ballsbrothers.co.uk,-0.0801860484940521,51.51497647379259,533308.9638780536,181307.92366938567,12/29/2019,music,"Minster Court, 3 Mincing Ln, London EC3R 7PP, United Kingdom",Balls Brothers Minster Court,ChIJBffV6k0DdkgRDFyS2cZ5Fao,4.0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",102.0
Kanaloa,Shoe Lane City Of London,,,E09000001,City And County Of The City Of London,95506679.0,E05009297,Castle Baynard,www.kanaloaclub.com,-0.106385094991134,51.5154115120235,531489.9643711296,181308.9236667196,12/29/2019,music,"Hill House, Wine Office Court, 18 Shoe Ln, London EC4A 3BQ, United Kingdom",Kanaloa,ChIJ5UEvy7IEdkgRMYjjRb3gTp0,3.6,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",671.0
Castle,44 Commercial Road,Tower Hamlets,,E09000030,Tower Hamlets,6011770.0,E05009336,Whitechapel,www.thecastlelondon.com,-0.06884860533098562,51.51484414046743,534095.963662489,181313.92366722785,12/29/2019,music,"44 Commercial Rd, Whitechapel, London E1 1LN, United Kingdom",The Castle,ChIJn3l-TDUDdkgRQyWsZLiT6Gc,4.2,"['bar', 'point_of_interest', 'establishment']",551.0
Tokenhouse,4 Moorgate,City Of London,,E09000001,City And County Of The City Of London,10091913571.0,E05009299,Coleman Street,www.tokenhousemoorgate.co.uk,-0.08919976250191675,51.515186706480144,532682.9640482822,181314.9236672124,12/29/2019,music,"4 Moorgate, London EC2R 6DA, United Kingdom",The Tokenhouse,ChIJO5M9SqscdkgRPgfA3TQqZMY,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",640.0
Project,78 Wells Street,City Of Westminster,,E09000033,City Of Westminster,100000000000.0,E05000649,West End,,-0.1372988798357559,51.51616724009686,529342.9649540698,181337.9236599977,12/29/2019,music,"78 Wells St, Fitzrovia, London W1T 3QL, United Kingdom",Scandal London,ChIJdYftFysbdkgRokQI1F0JC5U,2.6,"['night_club', 'point_of_interest', 'establishment']",84.0
100 Club,100 Oxford Street,City Of Westminster,,E09000033,City Of Westminster,10033540054.0,E05000649,West End,www.the100club.co.uk,-0.13530784406621646,51.51621654019392,529480.9649164942,181346.92365732676,12/29/2019,music,"Century House, 100 Oxford St, Fitzrovia, London W1D 1LL, United Kingdom",100 Club,ChIJHyyfXysbdkgRcErjucfOoxE,4.5,"['bar', 'point_of_interest', 'establishment']",1006.0
Shaftesbury Theatre,210 Shaftesbury Avenue,Camden,,E09000007,Camden,5038488.0,E05000138,Holborn And Covent Garden,www.shaftesburytheatre.com,-0.12609533902296596,51.516276572222274,530119.9647437694,181369.92364994288,12/29/2019,music,"210 Shaftesbury Ave, London WC2H 8DP, United Kingdom",The Shaftesbury Theatre,ChIJP9s7JzMbdkgRUqiioDkVnzI,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",3968.0
Balls Brothers Shoe Lane,City Of London ,,,E09000001,City And County Of The City Of London,95505742.0,E05009297,Castle Baynard,,-0.10652698993588523,51.51616020272725,531477.9643745587,181391.92364410294,12/29/2019,music,"Athene Place, 73 Shoe Ln, Holborn, London EC4A 3BQ, United Kingdom",Balls Brothers Shoe Lane,ChIJBe5BQk0bdkgREL320liR8g0,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",300.0
Mau Mau Bar,265 Portobello Road,Kensington And Chelsea,,E09000020,Kensington And Chelsea,217112647.0,E05009392,Colville,,-0.2067616001433037,51.51785220511825,524518.9662680303,181404.9236422697,12/29/2019,music,"265 Portobello Rd, Notting Hill, London W11 1LR, United Kingdom",Mau Mau Bar,ChIJTSDMjh4QdkgREg-HculsyXc,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",338.0
Muse Gallery,269 Portobello Road,Kensington And Chelsea,,E09000020,Kensington And Chelsea,217069499.0,E05009392,Colville,,-0.20687224840679372,51.5179708006658,524510.9662701711,181417.92363871934,12/29/2019,music,"269 Portobello Rd, Notting Hill, London W11 1LR, United Kingdom",The Muse,ChIJFzPIjh4QdkgRuZj2Kj4x_dk,4.4,"['art_gallery', 'point_of_interest', 'establishment']",18.0
The White Hart,89 Whitechapel High Street,Tower Hamlets,,E09000030,Tower Hamlets,6002101.0,E05009333,Spitalfields & Banglatown,,-0.0708933473602676,51.51591198033157,533950.9637022279,181428.92363662782,12/29/2019,music,"89 Whitechapel High St, Shadwell, London E1 7RA, United Kingdom",The White Hart,ChIJ3dacWbUcdkgRmClPidtcVwo,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",363.0
Dominion Theatre,268-269 Tottenham Court Road,Camden,,E09000007,Camden,5083050.0,E05000129,Bloomsbury,www.nederlander.co.uk/dominion-theatre,-0.12964170135955602,51.516962659294435,529871.9648106687,181439.9236313232,12/29/2019,music,"268-269 Tottenham Court Rd, Fitzrovia, London W1T 7AQ, United Kingdom",Dominion Theatre,ChIJJ7VUaS0bdkgRRxOOSvN_HaE,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",3858.0
St. Anne And St. Agnes Church,Gresham Centre Gresham St,London,,E09000001,City And County Of The City Of London,0.0,E05009288,Aldersgate,www.greshamcentre.com,-0.09626509258552336,51.516497671210615,532188.9641817207,181447.9236302257,12/29/2019,music,"VOCES8 Centre, Gresham St, London EC2V 7BX, United Kingdom",St Anne & St Agnes Church,ChIJw_vKGFUbdkgR1smKkIlk09M,4.6,"['point_of_interest', 'establishment']",20.0
The Social,5 Little Portland Street,City Of Westminster,,E09000033,City Of Westminster,100000000000.0,E05000649,West End,www.thesocial.com,-0.14080904176973158,51.517391979904254,529095.9650211355,181467.92362498265,12/29/2019,music,"5 Little Portland St, Fitzrovia, London W1W 7JD, United Kingdom",The Social,ChIJQcZSgCobdkgR9y8TnpKyXFE,4.3,"['night_club', 'bar', 'point_of_interest', 'establishment']",460.0
Golden Eagle,59 Marylebone Lane,City Of Westminster,,E09000033,City Of Westminster,100000000000.0,E05000641,Marylebone High Street,,-0.15083045640041556,51.51764930729041,528399.9652107012,181478.92362294745,12/29/2019,music,"59 Marylebone Ln, Marylebone, London W1U 2NY, United Kingdom",Golden Eagle,ChIJ377FWNIadkgRl8dspO5TY24,4.3,"['bar', 'point_of_interest', 'establishment']",243.0
Ma Dame,58 Porchester Road,City Of Westminster,,E09000033,City Of Westminster,100000000000.0,E05000631,Bayswater,,-0.1887990595343554,51.518295650239956,525763.9659285077,181484.92362050235,12/29/2019,music,"58 Porchester Rd, London W2 6ET, United Kingdom",Ma Dame London,ChIJMztmkAAQdkgR6qV4tvmqqMI,3.7,"['night_club', 'point_of_interest', 'establishment']",10.0
St. Andrew Holborn Church,5 St. Andrew Street,City Of London,,E09000001,City And County Of The City Of London,10091906423.0,E05009305,Farringdon Without,www.standrewholborn.org.uk,-0.10646201592588901,51.51703145317054,531479.964374191,181488.92361769397,12/29/2019,music,"5 St Andrew St, Holborn, London EC4A 3AF, United Kingdom",St Andrew Holborn,ChIJWTFscE0bdkgRUzX7uOpEcWI,4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",90.0
Lord Wargrave,40-42 Brendon Street,City Of Westminster,,E09000033,City Of Westminster,10033530644.0,E05000632,Bryanston And Dorset Square,www.lordwargrave.com,-0.16570130849521114,51.51810760622365,527366.9654928145,181503.92361275817,12/29/2019,music,"40-42 Brendon St, Marylebone, London W1H 5HE, United Kingdom",Lord Wargrave,ChIJZzN3mLUadkgRTq6FgBWgrKc,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",724.0
Long Bar - The Sanderson,50 Berners Street,City Of Westminster,,E09000033,City Of Westminster,10033576880.0,E05000649,West End,,-0.13739349891569752,51.51773347427483,529331.964956969,181511.92361272962,12/29/2019,music,"50 Berners St, Fitzrovia, London W1T 3NG, United Kingdom",Long Bar,ChIJRXCcCSsbdkgRWngFn-SiwMg,4.0,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']",109.0
Bourne And Hollingsworth,28 Rathbone Place,Camden,,E09000007,Camden,5143602.0,E05000129,Bloomsbury,www.bourneandhollingsworth.com,-0.13422939772391315,51.51791700120846,529550.964897543,181537.92360541518,12/29/2019,music,"28 Rathbone Pl, Fitzrovia, London W1T 1JF, United Kingdom",Bourne & Hollingsworth Bar,ChIJzXaoZCwbdkgRPzDMM264kMo,4.2,"['bar', 'point_of_interest', 'establishment']",220.0
Apples & Pears,26 Osborn Street,Tower Hamlets,,E09000030,Tower Hamlets,6015760.0,E05009333,Spitalfields & Banglatown,www.applesandpearsbar.com,-0.06991038253021623,51.517001896728424,534015.9636844397,181551.9236037546,12/29/2019,music,"103 Northeast Ave, Columbus, KS 66725, United States",Apple Market,ChIJa6pE-r0JyIcR4lS18BSrsQo,3.9,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",155.0
Cinnamon Kitchen,Unit 1 Western Courtyard,Devonshire Square,City Of London,E09000001,City And County Of The City Of London,95510984.0,E05009292,Bishopsgate,,-0.07857951322320493,51.517189326089465,533413.9638494335,181556.92360269107,12/29/2019,music,"4 Arches Ln, Nine Elms, London SW11 8AB, United Kingdom",Cinnamon Kitchen Battersea,ChIJjbbbrAQFdkgRyahaOjaQY9c,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",168.0
Old Bengal Bar,Apartment 14 Tapestry Building,16,New Street,E09000001,City And County Of The City Of London,95509995.0,E05009292,Bishopsgate,,-0.07985880217825117,51.51727324408989,533324.9638738135,181563.9236007934,12/29/2019,music,"16a New St, London EC2M 4TR, United Kingdom",Old Bengal Bar,ChIJaf3VArMcdkgRDP8tt4oZLrI,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",151.0
Som Saa,43 Commercial Street,Tower Hamlets,,E09000030,Tower Hamlets,6000286.0,E05009333,Spitalfields & Banglatown,,-0.07376297639075506,51.517245142248065,533747.9637579058,181571.92359848876,12/29/2019,music,"43A Commercial St, Shoreditch, London E1 6BD, United Kingdom",som saa thai restaurant,ChIJobyn_rQcdkgRE042NxgeR1k,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",999.0
Elysee,13 Percy Street,Camden,,E09000007,Camden,5011894.0,E05000129,Bloomsbury,,-0.13301729076652125,51.518302389854966,529633.964875306,181582.9235931536,12/29/2019,music,"13 Percy St, Fitzrovia, London W1T 1DP, United Kingdom",Elysee,ChIJbZJVRCwbdkgRh9O2GsXQvZc,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",634.0
Bounce,121 Holborn,Camden,,E09000007,Camden,5036522.0,E05000138,Holborn And Covent Garden,,-0.1084944536971359,51.51807142876393,531335.9644137825,181600.92358734677,12/29/2019,music,"121 Holborn, London EC1N 2TD, United Kingdom",Bounce Farringdon,ChIJDXDkrE0bdkgRuiAg7mjJij4,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2614.0
Holborn Whippet,25-27 Sicilian Avenue,Camden,,E09000007,Camden,5083721.0,E05000138,Holborn And Covent Garden,www.holbornwhippet.com,-0.12131018745058683,51.51837628077229,530445.9646561219,181611.9235838692,12/29/2019,music,"25-29 Sicilian Ave, Holborn, London WC1A 2QH, United Kingdom",Holborn Whippet,ChIJo6b-RDQbdkgRm02QZ1svprA,4.2,"['bar', 'point_of_interest', 'establishment']",894.0
Portobello House,225 Ladbroke Grove,Kensington And Chelsea,,E09000020,Kensington And Chelsea,217049277.0,E05009404,St. Helen's,www.portobellohouse.com,-0.21185479207383964,51.519926315182154,524159.966365155,181626.92358178398,12/29/2019,music,"225 Ladbroke Grove, Notting Hill, London W10 6HQ, United Kingdom",Portobello House,ChIJcw9OVR8QdkgRl6OndRzgkhQ,4.2,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",290.0
Crown,1090 Uxbridge Road,Hillingdon,,E09000017,Hillingdon,100000000000.0,E05000324,Barnhill,www.yeoldecrowne.co.uk,-0.4215588614971895,51.523042790129935,509603.97032077494,181638.92357901132,12/29/2019,music,"1090 Uxbridge Rd, Hayes UB4 0RJ, United Kingdom",Ye Olde Crowne,ChIJxeCHTnhtdkgRSO9Ghtv5AU8,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",201.0
Astronomer,125 Middlesex Street,City Of London,,E09000001,City And County Of The City Of London,95506101.0,E05009292,Bishopsgate,www.theastronomerpub.co.uk,-0.07877819190173332,51.5179479699672,533397.963853752,181640.92357964336,12/29/2019,music,"125-129 Middlesex St, Spitalfields, London E1 7JF, United Kingdom",The Astronomer,ChIJA6zurrMcdkgRJ3WUGpCf6Xk,4.2,"['bar', 'point_of_interest', 'establishment']",1339.0
Dirty Dicks Public House,202 Bishopsgate,City Of London,,E09000001,City And County Of The City Of London,200000000000.0,E05009292,Bishopsgate,,-0.079566252299935,51.51805980717226,533342.9638687813,181651.9235766334,12/29/2019,music,"202 Bishopsgate, Spitalfields, London EC2M 4NR, United Kingdom",Dirty Dicks,ChIJKVpDU7IcdkgR3vyNHZ8QLQs,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2307.0
Indo,Flat 2 133,Whitechapel Road,Tower Hamlets,E09000030,Tower Hamlets,6362389.0,E05009333,Spitalfields & Banglatown,,-0.06573617472835662,51.517886309461204,534302.9636065817,181657.92357443675,12/29/2019,music,,,,,,
The Beckton Arms,Beckton Road Newham,,,E09000025,Newham,46004744.0,E05000477,Canning Town North,,0.015135884510602991,51.517136077695255,539915.9620834701,181725.92355606024,12/29/2019,music,"8 Beckton Rd, Canning Town, London E16 1EW, United Kingdom",The Beckton Arms,ChIJuf8uA-On2EcRslTVSR1Hibo,4.2,"['bar', 'point_of_interest', 'establishment']",58.0
Old Nick,21-22 Sandland Street,Camden,,E09000007,Camden,5134812.0,E05000138,Holborn And Covent Garden,www.oldnickholborn.co.uk,-0.1165114958396528,51.51939645168908,530775.9645669053,181733.9235507061,12/29/2019,music,"20-22 Sandland St, Holborn, London WC1R 4PZ, United Kingdom",Old Nick,ChIJt-FhFEobdkgRsZ7wA4gzsqI,4.1,"['bar', 'point_of_interest', 'establishment']",300.0
South Place Hotel,3 South Place,Islington,,E09000019,Islington,10090266586.0,E05000367,Bunhill,,-0.08647284327324027,51.51903607663397,532860.9639999103,181747.92355009995,12/29/2019,music,"3 South Pl, Finsbury, London EC2M 2AF, United Kingdom",South Place Hotel,ChIJy9EIE6wcdkgRbcc9T0bwAjg,4.4,"['lodging', 'point_of_interest', 'establishment']",689.0
Beduin,57-59 Charterhouse Street,Islington,,E09000019,Islington,10010439992.0,E05000370,Clerkenwell,www.beduinbar.co.uk/smithfields,-0.10352736600972358,51.51932216532835,531676.9643211036,181748.92354804144,12/29/2019,music,"Smithfields, 57-59, 39 Charterhouse St, Farringdon Rd, London EC1M 6HA, United Kingdom",Beduin Smithfields,ChIJsTsVOlIbdkgRKj_beoKRwCo,3.2,"['night_club', 'bar', 'point_of_interest', 'establishment']",67.0
Fitzrovia,18 Goodge Street,Camden,,E09000007,Camden,5142641.0,E05000129,Bloomsbury,www.greeneking-pubs.co.uk/pub/fitzrovia-bloomsbury,-0.13482522590209473,51.51991386725658,529503.9649111257,181758.9235460313,12/29/2019,music,"18 Goodge St, Bloomsbury, London W1T 2QF, United Kingdom",Fitzrovia,ChIJo3Bu3isbdkgRNiWw-JF2B44,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",449.0
Conway Hall,Conway Hall 25,Red Lion Square,Camden,E09000007,Camden,5048256.0,E05000138,Holborn And Covent Garden,www.conwayhall.org.uk,-0.11831129255465125,51.51979403657475,530649.9646013456,181774.9235394489,12/29/2019,music,"25 Red Lion Square, Holborn, London WC1R 4RL, United Kingdom",Conway Hall,ChIJz6ny5DUbdkgRbvKNGcARPV4,4.5,"['library', 'point_of_interest', 'establishment']",49.0
Fabric,77a Charterhouse St London,,,E09000019,Islington,5300037740.0,E05000370,Clerkenwell,www.fabriclondon.com,-0.10251887997203404,51.519656575314656,531745.9643023888,181787.9235376775,12/29/2019,music,"77A Charterhouse St, Farringdon, London EC1M 6HJ, United Kingdom",Fabric London,ChIJ23ztzVMbdkgR2PT2FFPOOmc,3.8,"['night_club', 'bar', 'point_of_interest', 'establishment']",1303.0
King & Queen,1 Foley Street,City Of Westminster,,E09000033,City Of Westminster,10033534471.0,E05000649,West End,www.thekingandqueenpub.com,-0.13863083069966514,51.5202620819524,529238.96498308,181790.923537364,12/29/2019,music,"Fawn Creek Township, KS 67301, United States",KING T-SHIRT PRINTING | DTG | SCREEN PRINTING,ChIJX-j_IgCBt4cRAYP92hBQ7Jg,0.0,"['point_of_interest', 'establishment']",0.0
Reina Bar And Kitchen,85 Charterhouse Street,Islington,,E09000019,Islington,5300019054.0,E05000370,Clerkenwell,www.reina.london,-0.1022133927571561,51.519723575858,531766.9642966827,181795.9235355636,12/29/2019,music,"85 Charterhouse St, Farringdon, London EC1M 6HJ, United Kingdom",Reina Bar and Kitchen,ChIJLe5s0FMbdkgR5lXqcz_bt9o,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",144.0
Fence,67-69 Cowcross Street,Islington,,E09000019,Islington,5300024880.0,E05000370,Clerkenwell,www.thefenceuk.co.uk,-0.10369878031729253,51.52005334880093,531662.9643251504,181829.923526271,12/29/2019,music,"67-69, Cowcross St, Farringdon, London EC1M 6BP, United Kingdom",The Fence,ChIJ6aUJJ1IbdkgR1nv6QossVJg,4.0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",694.0
Angel,697 Uxbridge Road,Hillingdon,,E09000017,Hillingdon,100000000000.0,E05000325,Botwell,www.angel-hayes.co.uk,-0.4331412439395149,51.524933582019564,508795.9705410866,181831.92352478663,12/29/2019,music,"697 Uxbridge Rd, Hayes UB4 8HX, United Kingdom",The Angel,ChIJwb6BKpttdkgRaNr4QXGlZTw,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",69.0
93 Feet East,150 Brick Ln Shoreditch,London,,E09000030,Tower Hamlets,6717071.0,E05009333,Spitalfields & Banglatown,www.93feeteast.co.uk,-0.07148377714442818,51.521721988382644,533892.9637194758,182073.92346101374,12/29/2019,music,"150 Brick Ln, Shoreditch, London E1 6QL, United Kingdom",93 Feet East,ChIJidMFFbYcdkgR5JvMOfGOfGM,4.0,"['night_club', 'bar', 'point_of_interest', 'establishment']",480.0
Barbican Centre,Silk Street Barbican,City Of London,,E09000001,City And County Of The City Of London,200000000000.0,E05009299,Coleman Street,www.barbican.org.uk,-0.09166969489686518,51.519885162579115,532497.9640981961,181832.9235263732,12/29/2019,music,"Silk St, Barbican, London EC2Y 8DS, United Kingdom",Barbican Centre,ChIJdbJk-1YbdkgRQB_SdWbiVsc,4.5,"['art_gallery', 'movie_theater', 'library', 'tourist_attraction', 'point_of_interest', 'establishment']",1357.0
"Milton Court, Guildhall School Of Music And Drama",City Of London ,,,E09000001,City And County Of The City Of London,10025504329.0,E05009299,Coleman Street,www.gsmd.ac.uk/about_the_school/milton_court,-0.0914248153987872,51.51988117629313,532514.9640935803,181832.92352639168,12/29/2019,music,"Silk St, London EC2Y 8DT, United Kingdom",Guildhall School of Music & Drama,ChIJZZ5T0qscdkgRPcWM-KCWJac,4.7,"['university', 'point_of_interest', 'establishment']",255.0
